经度,纬度,风速,台风等级,气压,移动速度,天,小时,台风强度_台风(TY),台风强度_强台风(STY),台风强度_强热带风暴(STS),台风强度_热带低压(TD),台风强度_热带风暴(TS),台风强度_超强台风(Super TY),移动方向_东,移动方向_东北,移动方向_东南,移动方向_北,移动方向_南,移动方向_西,移动方向_西北,移动方向_西南
0.22281406371504775,1.0374636769976864,-0.29448175956381123,-0.07493848405502262,0.7352749828728085,-0.01326779992722074,1.2788762211521414,-0.4651585605226752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3521495944897026,1.3489210499847715,-0.29448175956381123,-0.07493848405502262,0.7352749828728085,-0.01326779992722074,1.2788762211521414,0.4230133916924726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5590864437291496,1.5856286534549557,-0.29448175956381123,-0.07493848405502262,0.7352749828728085,-0.01326779992722074,1.2788762211521414,1.3111853439076204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7660232929685966,1.7600447823277232,-0.6045658661416754,-0.5782334138114289,0.854182509902495,-0.01326779992722074,1.395463458425185,-1.353330512737823,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9794269187467779,1.8347945518446238,-1.844902292453132,-2.591413132837054,0.616367455843122,-0.01326779992722074,1.395463458425185,-0.4651585605226752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.283365416067216,1.7725030772472068,-1.844902292453132,-2.591413132837054,0.7352749828728085,-0.01326779992722074,1.395463458425185,0.4230133916924726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.5808371368489238,1.6603784229718563,-1.844902292453132,-2.591413132837054,0.854182509902495,-0.01326779992722074,1.395463458425185,1.3111853439076204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.6261045726200523,1.6354618331328892,-1.844902292453132,-2.591413132837054,0.9334541945889526,-0.01326779992722074,1.5120506956982285,-1.353330512737823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0617241039891933,-1.3919038323015767,-1.2247340792974037,-1.3331758084460383,1.1712692486483256,-0.01326779992722074,1.0457017466060543,-0.4651585605226752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.094057986682857,-1.3296123577041596,-1.2247340792974037,-1.3331758084460383,1.1316334063050968,-0.01326779992722074,1.0457017466060543,0.4230133916924726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.1328586459152531,-1.2673208831067426,-1.2247340792974037,-1.3331758084460383,1.091997563961868,-0.01326779992722074,1.0457017466060543,1.3111853439076204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.15872575207018444,-1.2299459983482923,-1.2247340792974037,-1.3331758084460383,1.091997563961868,-0.01326779992722074,1.162288983879098,-1.353330512737823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.19105963476384816,-1.1925711135898422,-1.100700436666258,-1.0815283435678351,1.0523617216186392,-0.01326779992722074,1.162288983879098,-0.4651585605226752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.22339351745751185,-1.1676545237508753,-1.100700436666258,-1.0815283435678351,1.0127258792754104,-0.01326779992722074,1.162288983879098,0.4230133916924726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.26219417668990885,-1.1302796389924252,-0.9146499727195395,-0.8298808786896321,1.0127258792754104,-0.01326779992722074,1.162288983879098,1.3111853439076204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.30099483592230497,-1.0804464593144916,-0.9146499727195395,-0.8298808786896321,1.0127258792754104,-0.01326779992722074,1.2788762211521414,-1.353330512737823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3527290482321667,-1.0181549847170746,-0.9146499727195395,-0.8298808786896321,0.9334541945889526,-0.01326779992722074,1.2788762211521414,-0.4651585605226752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3915297074645637,-0.9558635101196576,-1.100700436666258,-1.0815283435678351,0.9334541945889526,-0.01326779992722074,1.2788762211521414,0.4230133916924726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4432639197744255,-0.8811137406027573,-1.100700436666258,-1.0815283435678351,0.9334541945889526,-0.01326779992722074,1.2788762211521414,1.3111853439076204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4949981320842872,-0.8063639710858568,-1.100700436666258,-1.0815283435678351,0.9334541945889526,-0.01326779992722074,1.395463458425185,-1.353330512737823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.5596658974716147,-0.7565307914079233,-1.100700436666258,-1.0815283435678351,0.9334541945889526,-0.01326779992722074,1.395463458425185,-0.4651585605226752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6243336628589421,-0.7814473812468901,-0.6045658661416754,-0.5782334138114289,0.9334541945889526,-0.01326779992722074,1.395463458425185,0.4230133916924726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7019349813237352,-0.7440724964884398,-0.6045658661416754,-0.5782334138114289,0.854182509902495,-0.01326779992722074,1.395463458425185,1.3111853439076204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7924698528659939,-0.6194895472936057,-0.6045658661416754,-0.5782334138114289,0.7352749828728085,-0.01326779992722074,1.5120506956982285,-1.353330512737823,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8830047244082518,-0.5571980726961888,0.01560234701405291,0.1767089808231805,0.7352749828728085,-0.01326779992722074,1.5120506956982285,-0.4651585605226752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.9735395959505105,-0.5322814828572221,0.32568645359191706,0.42835644570138365,0.5370957711566643,-0.01326779992722074,1.5120506956982285,0.4230133916924726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.057607690954036,-0.5322814828572221,0.32568645359191706,0.42835644570138365,0.4181882441269778,-0.01326779992722074,1.5120506956982285,1.3111853439076204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.1287422328800958,-0.5198231879377385,0.32568645359191706,0.42835644570138365,0.18037319006760483,-0.01326779992722074,1.6286379329712721,-1.353330512737823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.206343551344889,-0.5073648930182554,0.32568645359191706,0.42835644570138365,-0.2556210757079123,-0.01326779992722074,1.6286379329712721,-0.4651585605226752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.283944869809682,-0.5073648930182554,0.32568645359191706,0.42835644570138365,-0.2556210757079123,-0.01326779992722074,1.6286379329712721,0.4230133916924726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.361546188274475,-0.5696563676156723,-0.6045658661416754,-0.5782334138114289,0.3389165594405202,-0.01326779992722074,1.6286379329712721,1.3111853439076204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.4326807302005349,-0.6070312523741226,-0.9146499727195395,-0.8298808786896321,0.6560032981863508,-0.01326779992722074,1.7452251702443158,-1.353330512737823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.5102820486653281,-0.6194895472936057,-0.9146499727195395,-0.8298808786896321,0.7352749828728085,-0.01326779992722074,1.7452251702443158,-0.4651585605226752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.5814165905913877,-0.6319478422130893,-0.9146499727195395,-0.8298808786896321,0.7352749828728085,-0.01326779992722074,1.7452251702443158,0.4230133916924726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.6848850152111123,-0.656864432052056,-1.2247340792974037,-1.3331758084460383,0.854182509902495,-0.01326779992722074,1.7452251702443158,1.3111853439076204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9476724897955792,-1.1302796389924252,-0.6045658661416754,-0.5782334138114289,0.5370957711566643,-0.01326779992722074,-1.6358047106739475,-1.353330512737823,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0252738082603723,-1.030613279636558,0.01560234701405291,0.1767089808231805,0.2596448747540625,-0.01326779992722074,-1.6358047106739475,-0.4651585605226752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.1028751267251653,-0.9807800999586244,0.6357705601697812,0.6800039105795868,0.2596448747540625,-0.01326779992722074,-1.6358047106739475,0.4230133916924726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1546093390350272,-0.9309469202806907,0.6357705601697812,0.6800039105795868,0.2596448747540625,-0.01326779992722074,-1.6358047106739475,1.3111853439076204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.206343551344889,-0.8935720355222404,0.6357705601697812,0.6800039105795868,0.2596448747540625,-0.01326779992722074,-1.5192174734009039,-1.353330512737823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.2451442105772859,-0.8811137406027573,0.6357705601697812,0.6800039105795868,0.2596448747540625,-0.01326779992722074,-1.5192174734009039,-0.4651585605226752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.264544540193484,-0.906030330441724,0.6357705601697812,0.6800039105795868,0.2596448747540625,-0.01326779992722074,-1.5192174734009039,0.4230133916924726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.283944869809682,-0.9309469202806907,0.6357705601697812,0.6800039105795868,0.2596448747540625,-0.01326779992722074,-1.5192174734009039,1.3111853439076204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.3227455290420782,-0.9434052152001743,0.6357705601697812,0.6800039105795868,0.061465663037918346,-0.01326779992722074,-1.4026302361278604,-1.353330512737823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.3356790821195437,-0.9558635101196576,0.9458546667476454,0.93165137545779,-0.017806021648539318,-0.01326779992722074,-1.4026302361278604,-0.4651585605226752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.3550794117357419,-0.9558635101196576,0.9458546667476454,0.93165137545779,-0.09707770633499697,-0.01326779992722074,-1.4026302361278604,0.4230133916924726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.3744797413519407,-0.9932383948781077,0.32568645359191706,0.42835644570138365,0.061465663037918346,-0.01326779992722074,-1.4026302361278604,1.3111853439076204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.3874132944294055,-1.0056966897975912,0.32568645359191706,0.42835644570138365,0.14073734772437602,-0.01326779992722074,-1.2860429988548168,-1.353330512737823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.4326807302005349,-1.0056966897975912,-0.29448175956381123,-0.07493848405502262,0.3389165594405202,-0.01326779992722074,-1.2860429988548168,-0.4651585605226752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.471481389432932,-1.0056966897975912,-0.6045658661416754,-0.5782334138114289,0.5370957711566643,-0.01326779992722074,-1.2860429988548168,0.4230133916924726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.5361491548202593,-1.030613279636558,-0.9146499727195395,-0.8298808786896321,0.7352749828728085,-0.01326779992722074,-1.2860429988548168,1.3111853439076204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.5943501436688534,-1.030613279636558,-1.2247340792974037,-1.3331758084460383,0.9334541945889526,-0.01326779992722074,-1.1694557615817733,-1.353330512737823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.6654846855949141,-1.030613279636558,-1.2247340792974037,-1.3331758084460383,0.9334541945889526,-0.01326779992722074,-1.1694557615817733,-0.4651585605226752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.7236856744435083,-1.0555298694755246,-1.2247340792974037,-1.3331758084460383,0.9334541945889526,-0.01326779992722074,-1.1694557615817733,0.4230133916924726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.7883534398308358,-1.0679881643950082,-1.2247340792974037,-1.3331758084460383,0.9730900369321814,-0.01326779992722074,-1.1694557615817733,1.3111853439076204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.814220545985767,-1.092904754233975,-1.2867509006129765,-1.3331758084460383,0.9730900369321814,-0.01326779992722074,-1.0528685243087297,-1.353330512737823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.8594879817568966,-1.1053630491534583,-1.2867509006129765,-1.3331758084460383,0.9730900369321814,-0.01326779992722074,-1.0528685243087297,-0.4651585605226752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.8982886409892925,-1.0679881643950082,-1.2867509006129765,-1.3331758084460383,0.9730900369321814,-0.01326779992722074,-1.0528685243087297,0.4230133916924726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.96295640637662,-1.0555298694755246,-1.2867509006129765,-1.3331758084460383,0.9730900369321814,-0.01326779992722074,-1.0528685243087297,1.3111853439076204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-2.021157395225215,-1.0804464593144916,-1.2867509006129765,-1.3331758084460383,1.0523617216186392,-0.01326779992722074,-0.9362812870356861,-1.353330512737823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.0599580544576113,-1.155196228831392,-1.2867509006129765,-1.3331758084460383,1.0523617216186392,-0.01326779992722074,-0.9362812870356861,-0.4651585605226752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.33274926487350365,-1.40436212722106,-1.844902292453132,-2.591413132837054,1.091997563961868,-0.01326779992722074,-0.9362812870356861,1.3111853439076204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.24868116986997724,-1.342070652623643,-1.844902292453132,-2.591413132837054,1.091997563961868,-0.01326779992722074,-0.8196940497626426,-1.353330512737823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1516795217889861,-1.3046957678651927,-1.2247340792974037,-1.3331758084460383,1.091997563961868,-0.01326779992722074,-0.8196940497626426,-0.4651585605226752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.04821109716926259,-1.279779178026226,-1.2247340792974037,-1.3331758084460383,1.091997563961868,-0.01326779992722074,-0.8196940497626426,0.4230133916924726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.05525732745046092,-1.279779178026226,-1.2247340792974037,-1.3331758084460383,1.091997563961868,-0.01326779992722074,-0.8196940497626426,1.3111853439076204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.15225897553145207,-1.2673208831067426,-1.2247340792974037,-1.3331758084460383,1.091997563961868,-0.01326779992722074,-0.703106812489599,-1.353330512737823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.2492606236124432,-1.2424042932677757,-1.2247340792974037,-1.3331758084460383,1.091997563961868,-0.01326779992722074,-0.703106812489599,-0.4651585605226752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.3268619420772363,-1.2050294085093256,-1.2247340792974037,-1.3331758084460383,1.091997563961868,-0.01326779992722074,-0.703106812489599,0.4230133916924726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.4044632605420294,-1.1676545237508753,-1.2247340792974037,-1.3331758084460383,1.091997563961868,-0.01326779992722074,-0.703106812489599,1.3111853439076204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.4755978024680892,-1.1178213440729416,-1.2247340792974037,-1.3331758084460383,1.091997563961868,-0.01326779992722074,-0.5865195752165554,-1.353330512737823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.546732344394149,-1.0679881643950082,-1.2247340792974037,-1.3331758084460383,1.091997563961868,-0.01326779992722074,-0.5865195752165554,-0.4651585605226752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6114001097814764,-1.0181549847170746,-1.2247340792974037,-1.3331758084460383,1.091997563961868,-0.01326779992722074,-0.5865195752165554,0.4230133916924726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6502007690138735,-1.0056966897975912,-1.100700436666258,-1.0815283435678351,1.091997563961868,-0.01326779992722074,-0.5865195752165554,1.3111853439076204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6954682047850028,-1.0056966897975912,-1.100700436666258,-1.0815283435678351,1.091997563961868,-0.01326779992722074,-0.4699323379435119,-1.353330512737823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7342688640173989,-1.030613279636558,-1.100700436666258,-1.0815283435678351,1.091997563961868,-0.01326779992722074,-0.4699323379435119,-0.4651585605226752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7924698528659939,-1.0430715745560413,-0.9146499727195395,-0.8298808786896321,1.0523617216186392,-0.01326779992722074,-0.4699323379435119,0.4230133916924726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8506708417145881,-1.0430715745560413,-0.9146499727195395,-0.8298808786896321,1.0523617216186392,-0.01326779992722074,-0.4699323379435119,1.3111853439076204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8959382774857174,-1.0430715745560413,-0.9146499727195395,-0.8298808786896321,1.0523617216186392,-0.01326779992722074,-0.3533451006704683,-1.353330512737823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.9347389367181136,-1.0430715745560413,-0.9146499727195395,-0.8298808786896321,1.0523617216186392,-0.01326779992722074,-0.3533451006704683,-0.4651585605226752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.9800063724892429,-1.030613279636558,-0.9146499727195395,-0.8298808786896321,0.9730900369321814,-0.01326779992722074,-0.3533451006704683,0.4230133916924726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0058734786441743,-1.030613279636558,-0.6045658661416754,-0.5782334138114289,0.8145466675592662,-0.01326779992722074,-0.3533451006704683,1.3111853439076204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.038207361337838,-0.9932383948781077,-0.6045658661416754,-0.5782334138114289,0.6956391405295796,-0.01326779992722074,-0.23675786339742477,-1.353330512737823,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0640744674927685,-0.9807800999586244,-0.6045658661416754,-0.5782334138114289,0.616367455843122,-0.01326779992722074,-0.23675786339742477,-0.4651585605226752,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.1028751267251653,-0.9558635101196576,-0.6045658661416754,-0.5782334138114289,0.5370957711566643,-0.01326779992722074,-0.23675786339742477,0.4230133916924726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.1287422328800958,-0.9558635101196576,-0.29448175956381123,-0.07493848405502262,0.4974599288134355,-0.01326779992722074,-0.23675786339742477,1.3111853439076204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.1610761155737594,-0.9807800999586244,-0.29448175956381123,-0.07493848405502262,0.4181882441269778,-0.01326779992722074,-0.12017062612438122,-1.353330512737823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.1869432217286908,-0.9932383948781077,0.01560234701405291,0.1767089808231805,0.2596448747540625,-0.01326779992722074,-0.12017062612438122,-0.4651585605226752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.2128103278836222,-1.0056966897975912,0.01560234701405291,0.1767089808231805,0.14073734772437602,-0.01326779992722074,-0.12017062612438122,0.4230133916924726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.2451442105772859,-1.0181549847170746,0.32568645359191706,0.42835644570138365,-0.05744186399176815,-0.01326779992722074,-0.12017062612438122,1.3111853439076204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.2774780932709497,-1.030613279636558,0.32568645359191706,0.42835644570138365,-0.05744186399176815,-0.01326779992722074,-0.003583388851337659,-1.353330512737823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.30334519942588,-1.0430715745560413,0.32568645359191706,0.42835644570138365,-0.05744186399176815,-0.01326779992722074,-0.003583388851337659,-0.4651585605226752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.3292123055808114,-1.0555298694755246,0.01560234701405291,0.1767089808231805,0.061465663037918346,-0.01326779992722074,-0.003583388851337659,0.4230133916924726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.3680129648132076,-1.0555298694755246,0.01560234701405291,0.1767089808231805,0.14073734772437602,-0.01326779992722074,-0.003583388851337659,1.3111853439076204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.4003468475068712,-1.0555298694755246,-0.29448175956381123,-0.07493848405502262,0.3389165594405202,-0.01326779992722074,0.1130038484217059,-1.353330512737823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.4262139536618026,-1.0679881643950082,-0.6045658661416754,-0.5782334138114289,0.5370957711566643,-0.01326779992722074,0.1130038484217059,-0.4651585605226752,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.4520810598167329,-1.0679881643950082,-0.9146499727195395,-0.8298808786896321,0.9334541945889526,-0.01326779992722074,0.1130038484217059,0.4230133916924726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.4779481659716642,-1.0679881643950082,-1.2247340792974037,-1.3331758084460383,1.0127258792754104,-0.01326779992722074,0.1130038484217059,1.3111853439076204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.5167488252040604,-1.0804464593144916,-1.2247340792974037,-1.3331758084460383,1.0127258792754104,-0.01326779992722074,0.22959108569474945,-1.353330512737823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.5555494844364575,-1.092904754233975,-1.2867509006129765,-1.3331758084460383,1.0127258792754104,-0.01326779992722074,0.22959108569474945,-0.4651585605226752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.5943501436688534,-1.1053630491534583,-1.2867509006129765,-1.3331758084460383,1.0127258792754104,-0.01326779992722074,0.22959108569474945,0.4230133916924726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.6331508029012505,-1.1178213440729416,-1.2867509006129765,-1.3331758084460383,1.0127258792754104,-0.01326779992722074,0.22959108569474945,1.3111853439076204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.6654846855949141,-1.1302796389924252,-1.2867509006129765,-1.3331758084460383,1.0127258792754104,-0.01326779992722074,0.346178322967793,-1.353330512737823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.7236856744435083,-1.1427379339119086,-1.2867509006129765,-1.3331758084460383,1.0127258792754104,-0.01326779992722074,0.346178322967793,-0.4651585605226752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
